latitude,longitude,acq_date,incendie
35.63156919065074,8.782948871267456,2018-10-01,0
35.28311838250898,8.405281648715693,2016-06-09,0
35.54793863465263,9.14106226987176,2025-09-10,0
36.30956083273928,10.26651579309124,2017-05-05,0
35.487079560838104,9.371857866260195,2024-08-26,0
35.17149,8.62341,2021-06-29,1
35.48465311257386,9.02879729546678,2022-05-02,0
31.64717,9.16863,2023-12-30,1
35.026509931344705,8.437332481911621,2025-06-07,0
36.67744,9.91982,2022-11-11,1
35.757414108290185,9.344043702091236,2017-10-23,0
35.527722646012236,8.444901650983695,2024-09-10,0
35.212524637824565,8.999697442200294,2020-05-19,0
35.94341768591041,9.544140141578385,2019-10-01,0
35.047286555929496,8.935572777977768,2018-09-22,0
33.53071,9.68126,2022-07-13,1
36.79804137762465,10.717778979471898,2019-05-08,0
35.053251994383366,8.775334630315845,2022-05-25,0
35.79666019474526,9.35567265112236,2018-05-19,0
36.53644,10.18834,2022-06-22,1
37.16062594404132,9.467925052791257,2023-10-18,0
36.94897,9.44619,2020-08-13,1
35.63415576916303,9.045390558479932,2021-09-16,0
31.65185,9.17006,2024-04-24,1
35.4432517360541,8.92828593970218,2017-05-02,0
35.13906126566754,8.46784326841148,2019-06-21,0
35.84911,8.5927,2017-08-25,1
36.16777542265437,9.50032010975299,2018-08-12,0
36.745223838430945,8.690315581370943,2018-08-04,0
35.90338,9.77047,2023-07-25,1
35.7577,10.63336,2021-05-08,1
31.39835,10.0202,2019-06-08,1
34.9044810664107,8.710433310872624,2024-05-15,0
35.36396246861015,8.888092651478033,2024-07-04,0
36.246321414499725,9.161760768690854,2024-05-01,0
36.50245,10.0256,2018-08-14,1
34.87159319984948,8.815322747858575,2017-05-11,0
35.37090776067683,8.67992447024058,2024-08-22,0
36.51290236672122,10.554313247223421,2021-07-06,0
37.18127,9.31071,2017-08-02,1
31.70502,9.2434,2021-10-24,1
36.90856699201245,10.871003123888466,2020-08-15,0
37.25750520529925,9.765616303301506,2020-07-15,0
31.70321,9.24416,2021-07-07,1
37.234495600828446,9.492729356753005,2024-10-01,0
31.39994,10.02439,2017-02-16,1
35.4066086943915,9.015621913817942,2022-05-02,0
36.58996,10.31769,2016-04-24,1
36.77575,10.20109,2018-10-14,1
36.77845,9.28175,2019-08-19,1
36.15699,10.28412,2020-10-22,1
37.017267788297026,9.58892945434784,2016-06-24,0
35.678308794833164,9.088498330507898,2017-06-27,0
36.26821954983787,10.020951853947693,2024-07-13,0
33.4371,8.54869,2017-10-29,1
36.88642702770343,8.86423568865052,2017-08-27,0
37.14778067662066,10.019278030159093,2016-09-19,0
36.98660065472812,9.366030561934512,2022-08-14,0
36.23312,8.79877,2020-08-02,1
36.12823550733325,9.253147131769044,2021-08-15,0
35.10747,8.90971,2020-08-01,1
36.76159,9.24664,2019-09-05,1
33.36519,8.54819,2022-05-03,1
35.120746093155404,8.704761780660453,2020-08-18,0
34.93635,8.52966,2020-05-06,1
35.17373,8.55874,2021-07-04,1
36.23781682407085,9.630179593559793,2023-08-07,0
36.57350819267549,10.068971842782954,2021-06-10,0
36.64970914339359,8.814282493905278,2023-10-03,0
34.90404484891028,8.368214002459155,2018-05-20,0
33.87266,9.99281,2017-04-28,1
31.39915,10.02006,2019-06-06,1
34.94283555091315,8.520938871361217,2017-06-16,0
35.48573065490465,9.334350557300933,2017-06-01,0
36.45998385486663,9.750211577672701,2022-07-26,0
36.90849833645903,11.091623860275842,2017-05-13,0
36.973631015689655,9.651218911365554,2023-10-24,0
33.36717,8.54738,2022-10-02,1
36.44627559359132,8.751512850435082,2025-08-21,0
35.80429942944297,9.332428968093541,2021-08-01,0
36.434459967548904,9.977054209702773,2024-06-19,0
31.40559,9.85553,2017-01-30,1
31.64851,9.16988,2024-09-17,1
36.472341495564514,8.262296282996193,2025-08-08,0
35.77747,9.88985,2025-05-22,1
36.37458647819202,10.300469687844407,2020-09-24,0
37.065045360682305,9.537831952739744,2022-06-09,0
35.04992483572103,8.81080920146346,2016-08-12,0
31.70413,9.24495,2025-12-08,1
33.53165,9.68521,2022-11-28,1
36.51259593965413,10.675080560449947,2017-08-17,0
31.39938,10.02404,2017-04-14,1
35.71312237419255,9.050507056282102,2016-09-14,0
36.85471,9.80645,2019-07-15,1
35.14468064316704,8.782549995218734,2025-10-20,0
31.64748,9.17495,2024-08-03,1
33.36706,8.54516,2023-02-21,1
34.96799489457167,9.091184187979191,2021-08-05,0
32.29113,10.97268,2020-10-27,1
37.09796,9.60899,2018-09-05,1
35.24510353375251,9.10566793027756,2022-05-02,0
36.59591,9.63784,2022-06-27,1
36.952620118885946,8.900424562874464,2016-09-08,0
35.33026698268889,8.653660181426051,2017-09-18,0
34.84127433071185,8.467891186286252,2022-05-21,0
35.071063163188704,8.761852114774564,2016-06-08,0
36.189997918707235,9.75234489219405,2024-08-15,0
35.47358525379173,8.560467075106496,2016-10-06,0
36.306439522473546,10.185647811775494,2017-08-12,0
36.25950568537462,9.00456377200006,2019-07-17,0
36.78173,9.25671,2021-09-10,1
36.32569371222933,9.090769470648775,2024-07-11,0
31.65126,9.17058,2018-10-27,1
34.94787088281972,8.451851126582513,2016-08-06,0
36.69463988438969,10.60127461426169,2021-05-04,0
31.70267,9.24394,2022-09-24,1
37.0564936755197,10.003845973481045,2016-10-15,0
36.783763158813386,9.464600930210064,2021-06-21,0
36.49954363492882,9.010329919473909,2022-07-24,0
34.86254946161321,8.629716157225785,2022-09-19,0
36.98241580846284,9.229387505887304,2020-05-09,0
36.845186133937204,10.923919521854385,2025-10-13,0
36.9740415805159,10.87730839635085,2016-05-21,0
36.59107,10.31949,2021-11-13,1
31.40599,9.85417,2017-12-11,1
37.13279,9.44397,2022-09-14,1
36.59171,10.31852,2018-10-06,1
36.941542641761075,9.688406397918325,2025-05-14,0
36.8611479278701,11.121886492406524,2024-09-13,0
36.93199,9.06339,2022-08-17,1
36.4321767688138,10.446133670474817,2023-06-16,0
33.36551,8.54707,2024-04-02,1
31.70502,9.24599,2021-10-25,1
34.9827961572957,9.112780983774472,2018-09-09,0
36.91958538751985,9.330610319935497,2023-08-19,0
35.61538851278431,8.675477991493343,2022-10-22,0
36.394646318211855,10.620366553091193,2021-07-23,0
37.08776,9.65717,2025-09-14,1
36.34204,8.98368,2019-07-07,1
36.78578,10.74364,2016-08-22,1
34.74011,10.63627,2019-04-08,1
36.77689,10.20034,2018-11-05,1
33.87429,9.99121,2025-04-09,1
36.39887846641472,9.869840918144972,2016-08-05,0
36.51450441504691,8.223854186083782,2021-05-18,0
36.46985695720527,10.248912278371,2016-09-09,0
35.073276875045984,9.105295950908188,2021-09-26,0
36.137706742373624,9.640454477838244,2017-09-22,0
36.882955883825595,8.711071052738596,2018-07-20,0
35.46735,10.76454,2024-07-18,1
36.63490442049481,8.75995041288615,2019-09-06,0
35.783844499731245,9.46256929279329,2019-06-04,0
35.308495568696074,8.434140797658532,2025-07-09,0
35.30781,8.85336,2020-06-21,1
36.36195,8.46056,2025-09-18,1
36.5284253533727,10.706972472078357,2018-08-27,0
33.87359,9.99195,2018-04-16,1
36.35419,9.78156,2022-10-22,1
36.214494709622855,9.881181771652058,2023-10-25,0
35.158778061453695,9.081060452830831,2017-10-27,0
36.15849,9.83138,2021-08-11,1
36.77678,10.20008,2019-04-20,1
35.4462229598721,9.049331519445259,2021-07-22,0
36.609491099040724,8.855083119793804,2016-10-22,0
36.58374745130619,10.034873111158742,2023-06-23,0
37.03749272103302,9.635548346998242,2017-06-10,0
31.39787,10.02146,2018-11-10,1
35.12656,8.94205,2020-08-03,1
36.884419030488274,8.89390823715931,2023-09-01,0
34.90076681779638,8.86564133623719,2019-07-17,0
31.64834,9.17062,2024-04-28,1
36.118570260756904,10.101269476582395,2016-05-27,0
36.22982628244975,9.521813335437823,2022-07-09,0
35.77447,9.89247,2024-12-22,1
35.79080263405679,9.079322482006608,2021-07-10,0
36.77613,10.20083,2018-08-05,1
31.70529,9.24357,2021-04-21,1
35.12464781684375,8.441745069052141,2019-08-09,0
35.68467796809647,8.992640523250795,2017-09-01,0
31.64763,9.17035,2022-01-24,1
36.50179,10.02891,2017-06-29,1
35.16931632852507,9.199707052563445,2020-05-21,0
34.77135198349949,8.405875210249977,2019-05-08,0
33.36616,8.54592,2022-10-01,1
34.84014171732725,8.820020423052133,2022-06-03,0
35.57114793397197,8.877947822381914,2022-06-11,0
35.53731154714511,8.906119498905072,2021-08-13,0
34.923284461319604,8.958341452379385,2023-09-24,0
33.36351,8.54803,2022-01-13,1
36.42000263913429,9.831919409798036,2018-09-01,0
37.0239215636423,9.737844211138384,2025-10-17,0
31.64773,9.17067,2022-10-27,1
36.8971061850576,10.940113599992142,2019-06-10,0
36.3269,8.43247,2021-07-26,1
36.74778,8.64836,2017-07-31,1
31.64768,9.169,2022-03-23,1
36.39696274111923,9.970523032626332,2024-07-15,0
35.1254,8.96051,2020-08-04,1
36.5334,8.26672,2023-04-01,1
35.96829852803597,9.160457674705643,2018-10-03,0
36.388258488718364,9.935713394019022,2025-07-26,0
36.9982455029875,9.77257576411012,2016-09-12,0
36.59386,10.31936,2023-12-07,1
36.67925,9.9202,2019-06-16,1
35.76453142215525,9.466859957912234,2016-07-13,0
35.30601200730448,8.636418558027238,2021-09-03,0
36.28853047936709,10.1488514354783,2018-09-04,0
31.39771,10.02113,2016-08-21,1
31.70006,9.24133,2016-12-27,1
35.12951,8.90303,2021-06-29,1
35.420394415498784,8.525778463935245,2020-09-22,0
36.15791,10.28349,2018-03-05,1
36.98473101022571,9.348331148278247,2018-08-17,0
36.39206115310813,9.798314691309164,2024-10-27,0
37.03227558361975,9.483740348929315,2017-09-04,0
33.74035,10.23624,2021-03-31,1
36.98416578743253,9.572059968024398,2023-08-17,0
35.206511737656115,8.8733552141794,2016-07-02,0
35.61173319190123,9.24863134544377,2018-10-14,0
35.9137,9.30987,2017-11-08,1
36.458313474743896,8.819686037897753,2022-10-18,0
35.045351108136416,8.581201467602723,2020-06-14,0
36.53960023717445,8.625346342260384,2022-09-12,0
36.2471570312929,10.173264161120585,2022-09-25,0
35.591674712052196,9.299060643250215,2023-10-14,0
37.270409732399685,9.57746705612239,2019-09-05,0
36.77555,10.20159,2020-07-12,1
35.66408416350225,8.629264335405582,2022-10-27,0
35.1033,8.89239,2017-09-01,1
31.64713,9.16714,2024-09-09,1
36.290149290527076,9.231573354596348,2025-10-21,0
36.99468125750962,9.856947222707435,2023-09-21,0
35.02115959945097,8.899785849367687,2017-05-08,0
32.28771,10.97603,2022-12-29,1
35.752830079326415,8.807756563673154,2020-06-22,0
36.18205958287101,9.820098998488342,2018-05-19,0
35.396,9.21619,2020-08-02,1
32.29005,10.97367,2019-10-28,1
36.407882469122704,9.373216687760292,2020-10-11,0
36.50132,10.02643,2022-01-14,1
31.70108,9.24529,2016-02-19,1
31.64548,9.17038,2024-03-28,1
36.523526063105855,10.778625051030446,2021-07-02,0
35.14925,8.5718,2016-08-06,1
36.08113874714177,9.573863261241558,2022-06-26,0
36.444011488512366,9.795311708113099,2024-07-26,0
36.51726,10.19065,2022-06-26,1
36.09659318164841,9.5281595266588,2017-08-14,0
33.87155,9.99286,2018-05-17,1
34.739093435639816,8.579190364301652,2025-09-12,0
33.3655,8.55069,2023-10-03,1
31.48666,9.54187,2018-06-25,1
36.77747,8.59691,2021-08-10,1
36.6154,10.86497,2022-08-16,1
36.9220219700331,9.727861892599254,2018-08-26,0
35.40999209076924,8.565111307096398,2023-05-18,0
37.05970643938468,9.356541459191732,2024-10-26,0
35.24263924642816,8.743299860249643,2024-05-07,0
35.21362780673281,8.648809593455065,2022-08-14,0
36.25439,9.74119,2022-07-24,1
36.255218427966625,9.140562355520428,2019-09-27,0
32.28782,10.97471,2019-04-30,1
35.32899934707685,9.160592060622973,2021-08-18,0
37.00076545282732,9.769498031093072,2020-05-12,0
32.28984,10.97422,2018-07-12,1
37.25218049128666,9.589525294282609,2023-10-25,0
36.94896830345148,8.739688032171223,2022-05-06,0
36.93338,9.04976,2022-08-17,1
35.09840202650042,8.82105196219568,2018-07-11,0
31.40332,9.85187,2017-04-05,1
35.003974991587356,8.944031761871733,2025-07-14,0
31.6547,10.23797,2017-05-03,1
35.43356987526519,9.111191727202305,2025-08-08,0
31.64998,9.17113,2023-03-09,1
35.49858665599901,8.49218963082838,2017-09-14,0
36.60207569623248,10.574872376790697,2020-07-11,0
33.87406,9.99019,2017-05-04,1
36.05759685886031,9.948131824581132,2022-06-25,0
36.551207563506246,10.597019330227603,2019-09-20,0
36.48458386082321,10.541414511686973,2024-08-18,0
36.525321789149174,8.94121576693238,2024-07-03,0
35.42392544076791,8.6376873966331,2023-10-03,0
36.77811,10.20118,2016-06-10,1
35.24733479889344,9.156851019960643,2022-07-18,0
36.28483,8.76269,2016-07-27,1
36.11218099885138,10.072020325732664,2016-08-19,0
34.95115919257543,8.48917632487588,2020-08-10,0
36.60331635851291,10.770595996907378,2017-07-24,0
36.452702322754256,8.560922772271532,2017-06-27,0
31.40281,9.85492,2017-12-27,1
36.32721927022411,9.16088163057637,2018-09-02,0
36.62919314687557,8.595736026821806,2021-06-24,0
36.54332646348506,8.96928133912114,2021-06-02,0
31.39928,10.02352,2021-04-01,1
35.15823,8.61081,2021-06-30,1
36.945412182666985,10.825913369888823,2017-09-23,0
36.348340896690104,9.749093034424867,2020-05-14,0
31.70311,9.24425,2021-10-20,1
36.73116,10.10512,2024-09-25,1
35.51701766194814,8.776042057179062,2025-10-05,0
35.44006,9.23725,2021-06-21,1
36.21877273926119,9.234985938049165,2024-08-09,0
31.70356,9.24389,2021-11-04,1
36.28259508684267,9.04863463627721,2019-08-14,0
37.125003565232696,9.609295064187265,2024-09-01,0
37.08674,9.60277,2023-10-07,1
35.859690763598195,9.159204525835886,2024-09-19,0
36.63647086295111,10.585281749892655,2016-07-20,0
36.5109229515871,8.48728976183655,2025-07-06,0
37.294664450272336,9.69531538850325,2021-07-27,0
36.12663161590845,9.087660627871427,2024-07-26,0
36.42858768363167,10.498129551545812,2022-05-22,0
35.56084644787658,9.073838282432474,2024-08-24,0
35.58233889993853,9.108433031947794,2017-08-07,0
35.61720518687905,8.904813333297508,2023-10-22,0
34.93394854040634,8.647386877835789,2016-09-24,0
31.40009,10.02093,2019-02-22,1
31.64862,9.17212,2021-11-02,1
36.52508262361094,10.657337367610147,2017-08-21,0
35.77476278491828,9.035964953804811,2016-06-04,0
37.0278043296378,9.315282808656256,2018-07-26,0
36.599256291771724,8.612573632100048,2021-10-08,0
36.32867990089729,9.20772949971518,2020-05-04,0
35.70330603369679,9.367057828436563,2016-05-03,0
31.70305,9.24206,2019-05-13,1
36.44643505682458,10.365886277660529,2023-07-14,0
36.948039679240864,11.039380967184723,2022-05-06,0
35.7970643020703,9.485772508698776,2020-08-20,0
37.108910018944705,9.47521561331163,2022-05-18,0
34.60651,10.58453,2018-06-21,1
36.67631,9.91892,2025-05-25,1
36.41926774011189,9.612502634020014,2019-09-16,0
37.098527497117125,9.359300309301549,2024-10-08,0
36.53091,10.82495,2018-05-29,1
36.910133567659074,9.254190322051047,2022-05-27,0
35.573183932051805,8.915261982680791,2021-05-09,0
37.12152,9.41084,2025-08-28,1
37.21304527399694,10.136574515655672,2024-05-19,0
36.135146182592386,9.690782827400005,2018-05-24,0
35.27703919809797,8.447418620738766,2023-10-18,0
36.81501038530179,10.62346548451552,2018-09-05,0
36.63929,10.07998,2019-05-17,1
36.950699735602484,9.45296996794366,2020-07-12,0
36.457859910590194,8.204323911280758,2024-09-01,0
36.69888142568917,8.911371602543898,2025-08-05,0
31.64876,9.17041,2025-02-14,1
36.37275842721029,9.882525590221656,2020-09-01,0
37.04163216781677,9.627926816564669,2025-09-24,0
35.163309623431,8.993719744535817,2023-10-09,0
37.12802662308927,9.112500781516038,2023-06-02,0
36.52993071182402,10.084709380023778,2022-05-11,0
34.81838495112493,8.80174222013948,2019-05-13,0
31.64736,9.17044,2025-04-04,1
36.63242235031944,10.420604723281158,2020-08-06,0
36.54320272166852,8.587913106675364,2017-06-02,0
35.307840102304006,9.068122352207313,2024-10-17,0
31.69926,9.24148,2018-03-28,1
33.91318,8.68047,2022-02-03,1
31.64715,9.17108,2022-05-31,1
37.13149244585304,9.237653202690566,2020-06-08,0
35.07786913343738,8.954946169897811,2024-08-26,0
32.28824,10.97331,2018-09-07,1
35.57567779758225,8.679311328087568,2023-08-10,0
31.39893,10.02528,2019-05-28,1
31.49431,9.49419,2019-04-02,1
35.397126037604956,8.802241638473346,2020-05-19,0
35.16607321302506,8.963936173716604,2017-07-21,0
37.04400511158698,10.053999817240086,2019-08-13,0
35.14776837205727,8.531420189055066,2023-08-26,0
37.088505863305805,9.506142273733193,2018-09-25,0
35.32893491675198,8.428385504103098,2021-06-25,0
35.77602,9.88983,2018-12-13,1
36.011754814839115,9.297220131479063,2017-09-22,0
36.718932005026275,8.796468177436491,2022-08-05,0
37.009118618112154,10.027774503749432,2019-05-26,0
35.365839464621196,9.049746616323683,2018-08-26,0
36.59085,10.31625,2016-09-04,1
34.78627,10.78959,2024-07-23,1
33.87275,9.99202,2017-10-11,1
37.12288,9.80822,2025-08-11,1
36.1533417271385,9.764909195442044,2017-06-14,0
35.4004530510235,8.754634513762765,2016-08-24,0
35.03397969218526,9.17324480248054,2020-07-10,0
36.52695,10.18992,2022-06-22,1
36.05836667312664,9.635295604933173,2019-09-22,0
35.517660726916965,8.496255715531762,2019-06-18,0
35.85159,8.59333,2020-08-29,1
36.302662920683396,9.706316617012456,2020-05-05,0
34.842891952045214,8.872253628358013,2025-09-12,0
33.87344,9.99066,2019-06-22,1
35.46676,9.02606,2020-08-03,1
33.87218,9.99179,2023-01-29,1
32.29381,10.94739,2016-07-22,1
35.32363525653676,8.996758396877514,2017-09-25,0
36.36824,8.48043,2016-07-09,1
36.59066,10.31869,2016-05-16,1
34.90437514843595,8.781855436027852,2023-08-11,0
34.78269293174366,8.314365336662162,2018-08-26,0
37.0869423336826,9.744943320849615,2023-06-09,0
36.37873510895626,10.341768614866929,2017-05-26,0
36.82994,9.9571,2025-07-22,1
36.87998108961816,9.39426659484537,2016-05-08,0
36.551567086560404,8.49138374916217,2021-05-23,0
35.77565,9.88873,2020-11-11,1
35.16366714841309,8.602590711099344,2019-05-11,0
36.46195070154449,9.774793423347695,2024-05-21,0
33.36481,8.54851,2025-12-27,1
35.13038023441861,9.156647773223472,2017-09-18,0
37.222447090522635,9.344831539705307,2022-06-12,0
36.54572148166548,8.640412219787075,2020-10-10,0
34.60523,9.53343,2022-02-25,1
36.10420729484412,9.984912464734132,2019-08-19,0
35.49489665478569,9.110393008012682,2020-06-27,0
36.25135393997064,9.254466895771593,2022-08-03,0
36.77671,10.19898,2018-04-22,1
37.033577897487554,9.939529062944175,2025-10-19,0
36.635945611502784,10.391494869801278,2017-08-01,0
35.32040168789721,8.408673675758846,2024-09-24,0
35.21057289662906,8.831675665434215,2024-05-13,0
31.39998,10.0221,2019-03-02,1
36.64303775134267,8.943013595319847,2016-10-17,0
34.96956,10.6156,2020-06-16,1
36.764061325041304,8.877011364747625,2025-05-06,0
31.7031,9.24475,2018-06-19,1
35.50735426059416,9.094186742805373,2020-10-23,0
36.87048,9.4277,2017-09-28,1
31.64754,9.17274,2024-08-01,1
34.91190196706153,8.630146208163763,2016-07-09,0
36.15935,10.2858,2020-12-02,1
36.78278718137277,8.737215823580383,2025-05-22,0
36.77758,10.19973,2019-07-31,1
33.36411,8.54725,2023-08-27,1
34.37429,8.79526,2021-08-15,1
36.460650915464164,10.166083646987955,2019-05-23,0
35.09405198321633,8.564948676319432,2021-07-24,0
35.29386,8.77129,2021-07-17,1
35.592032470037104,8.532459467560052,2019-05-04,0
36.67772,10.25312,2017-07-16,1
36.18325904804075,9.301797393662904,2020-08-23,0
36.11506261906621,9.493698481226035,2020-08-20,0
36.55363207009127,9.849921525234796,2022-06-24,0
35.44338,9.01028,2020-07-30,1
36.46269900641842,8.850366742293952,2023-05-03,0
36.52883664536342,10.754133843432703,2019-09-14,0
31.7032,9.24468,2022-01-19,1
34.60109,10.58232,2018-12-10,1
37.234915613822494,9.996175080169373,2020-07-04,0
35.51211211738054,8.490370629073583,2024-08-15,0
35.58824018208447,9.166121236435224,2016-10-06,0
35.05111054720383,9.068891113356566,2025-10-14,0
35.55230230162192,9.341278205555817,2021-09-09,0
36.45514309001146,10.155168949890362,2022-07-25,0
36.58367067904258,10.428051128353392,2021-05-08,0
35.650315795172276,9.105269288787662,2019-08-05,0
35.657792455298456,9.055465390104926,2017-10-06,0
36.46016,9.56199,2023-10-18,1
35.46325,8.99636,2020-07-28,1
36.9971969998231,9.535391839910833,2025-09-21,0
31.49288,9.49386,2021-09-18,1
35.86226773567547,9.385366443871424,2022-07-03,0
36.253422190039196,9.106883901556271,2016-05-23,0
36.73206924546411,8.626743556367646,2016-06-23,0
36.00920276371402,9.426072114847152,2024-05-06,0
36.54818872936213,10.589584739207188,2024-08-13,0
36.263249395595736,9.556661777979029,2023-05-18,0
35.42278006034334,9.104977795439144,2024-07-27,0
36.11480585988559,9.623072881886474,2018-06-21,0
36.897594674455235,10.915873592849826,2020-10-15,0
34.92344967831915,8.765061053439826,2023-05-19,0
36.68417,9.40858,2024-07-09,1
36.41517189931847,10.175584661525289,2017-06-03,0
36.73206,10.06344,2025-07-10,1
36.78475,8.42059,2017-08-01,1
36.43899987620244,10.638399308247621,2025-07-09,0
35.54586565534222,9.21309330218353,2019-09-14,0
31.40227,9.85556,2018-11-29,1
36.426756943099676,10.2955366465175,2024-05-16,0
36.95065361825854,10.991700219714922,2022-09-05,0
35.174228658212215,8.844686222728509,2016-08-27,0
36.50279551274626,9.999953839910479,2023-08-16,0
36.69954339354374,8.53450893491977,2025-05-05,0
36.76174377134115,9.362043805367392,2025-08-07,0
36.65364396859894,8.930691131673205,2017-07-13,0
36.80077818988528,8.75312828413594,2019-07-06,0
37.0589969226706,9.267878405995571,2016-09-11,0
31.40466,9.85239,2018-08-25,1
36.53595090803295,10.789907850129328,2022-08-01,0
37.23551817731961,9.61181862719675,2025-07-19,0
36.86006619523936,8.856118027214237,2018-06-03,0
31.49331,9.49061,2021-01-17,1
35.262289105433254,8.521284304248269,2016-07-13,0
33.87371,9.99077,2023-08-22,1
37.17964279259653,10.057181535045396,2017-10-08,0
